epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,6744.05,0.01103,1.69198,1.62209,0.97561,0.93225,0.96204,0.8076,0.00881,0.83139,1.40428,0.004159,0.004159,0.004159
120,6799.63,0.01105,1.70373,1.61345,0.97613,0.93163,0.96175,0.80781,0.00881,0.82925,1.40338,0.0041095,0.0041095,0.0041095
121,6856.33,0.01102,1.68692,1.61814,0.9767,0.9317,0.96196,0.80815,0.00879,0.82798,1.40199,0.00406,0.00406,0.00406
122,6912.51,0.01103,1.68028,1.61445,0.97668,0.93279,0.96252,0.80852,0.00878,0.82666,1.40073,0.0040105,0.0040105,0.0040105
123,6968.36,0.01105,1.69717,1.61717,0.97548,0.93272,0.96244,0.80818,0.00878,0.82351,1.39963,0.003961,0.003961,0.003961
124,7024.09,0.01101,1.69356,1.61473,0.97551,0.93172,0.96195,0.80829,0.00876,0.8207,1.39829,0.0039115,0.0039115,0.0039115
125,7080.37,0.01092,1.67601,1.60737,0.97462,0.93281,0.96249,0.80928,0.00874,0.81869,1.39626,0.003862,0.003862,0.003862
126,7135.26,0.01087,1.65231,1.60587,0.97457,0.93258,0.9624,0.81036,0.00871,0.81632,1.39444,0.0038125,0.0038125,0.0038125
127,7191.2,0.01082,1.64704,1.59899,0.97451,0.93078,0.96155,0.80962,0.0087,0.81413,1.39322,0.003763,0.003763,0.003763
128,7246.33,0.01098,1.69681,1.61238,0.97456,0.93197,0.96219,0.81084,0.00868,0.81361,1.39165,0.0037135,0.0037135,0.0037135
129,7304.73,0.01091,1.65772,1.59968,0.97549,0.9319,0.96226,0.81139,0.00868,0.81173,1.39059,0.003664,0.003664,0.003664
130,7362.53,0.01078,1.64294,1.5911,0.97471,0.93088,0.96183,0.81118,0.00867,0.81034,1.38991,0.0036145,0.0036145,0.0036145
