epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,4413.85,0.88775,2.49792,1.18212,0.9449,0.89898,0.95253,0.75609,0.73821,1.55285,1.06028,0.0067,0.0067,0.0067
102,4456.89,0.89036,2.4695,1.18413,0.94127,0.9008,0.9524,0.75767,0.73733,1.55245,1.05911,0.006667,0.006667,0.006667
103,4500.14,0.88895,2.49172,1.18055,0.9417,0.90193,0.95374,0.75848,0.73526,1.54405,1.05685,0.006634,0.006634,0.006634
104,4543.51,0.88029,2.46154,1.1789,0.94351,0.90304,0.95417,0.75999,0.73211,1.54011,1.05426,0.006601,0.006601,0.006601
105,4587.1,0.88254,2.43728,1.17704,0.94273,0.90419,0.95336,0.76104,0.73034,1.53708,1.05237,0.006568,0.006568,0.006568
106,4630.71,0.88749,2.4688,1.17645,0.94597,0.9047,0.952,0.76155,0.72926,1.53412,1.0509,0.006535,0.006535,0.006535
107,4674.43,0.88344,2.46521,1.1739,0.94629,0.90446,0.9526,0.76292,0.72776,1.52624,1.04916,0.006502,0.006502,0.006502
108,4717.4,0.87819,2.43669,1.17035,0.94395,0.90722,0.95287,0.76267,0.72636,1.51915,1.04761,0.006469,0.006469,0.006469
109,4760.79,0.8811,2.442,1.17197,0.94565,0.9049,0.95353,0.76312,0.72369,1.51246,1.04517,0.006436,0.006436,0.006436
110,4803.86,0.89032,2.4241,1.17362,0.9435,0.90748,0.95383,0.7623,0.72346,1.51065,1.04455,0.006403,0.006403,0.006403
111,4846.71,0.87826,2.41656,1.16852,0.94632,0.90454,0.95424,0.76229,0.72271,1.50657,1.04396,0.00637,0.00637,0.00637
112,4890.22,0.87505,2.41343,1.17137,0.94864,0.90418,0.95522,0.76377,0.72332,1.50485,1.04421,0.006337,0.006337,0.006337
113,4932.77,0.86946,2.38415,1.16305,0.94534,0.90702,0.95527,0.7638,0.72291,1.50241,1.04362,0.006304,0.006304,0.006304
114,4975.75,0.87525,2.39983,1.16451,0.94621,0.90666,0.95548,0.76425,0.72159,1.49623,1.04243,0.006271,0.006271,0.006271
115,5018.66,0.8746,2.41719,1.16865,0.94565,0.90882,0.95578,0.7646,0.72101,1.49213,1.04197,0.006238,0.006238,0.006238
116,5061.86,0.87166,2.39746,1.16256,0.9472,0.91213,0.95662,0.76487,0.72017,1.49093,1.04145,0.006205,0.006205,0.006205
117,5105.25,0.87168,2.37432,1.16045,0.94803,0.91037,0.95773,0.76652,0.71933,1.48694,1.0402,0.006172,0.006172,0.006172
118,5149.04,0.86088,2.35043,1.15173,0.94856,0.91087,0.95743,0.76528,0.71888,1.484,1.03941,0.006139,0.006139,0.006139
119,5192.62,0.862,2.33197,1.15393,0.94889,0.91156,0.95746,0.76572,0.718,1.48219,1.03844,0.006106,0.006106,0.006106
120,5236.16,0.86937,2.37414,1.15764,0.94946,0.91083,0.95765,0.76597,0.71755,1.47845,1.03771,0.006073,0.006073,0.006073
121,5279.65,0.86189,2.32684,1.15252,0.95544,0.90707,0.95828,0.7671,0.71693,1.47621,1.0367,0.00604,0.00604,0.00604
122,5322.75,0.86063,2.3645,1.15536,0.95425,0.90718,0.95729,0.76665,0.71572,1.47388,1.03561,0.006007,0.006007,0.006007
123,5366.01,0.8571,2.35415,1.15462,0.94904,0.91123,0.95831,0.76725,0.71432,1.47019,1.03469,0.005974,0.005974,0.005974
124,5410.89,0.86306,2.34076,1.1496,0.94801,0.91256,0.95835,0.76781,0.71309,1.46696,1.0336,0.005941,0.005941,0.005941
125,5453.69,0.85806,2.31627,1.1484,0.94707,0.91412,0.958,0.76737,0.71239,1.46632,1.03299,0.005908,0.005908,0.005908
126,5497.05,0.85778,2.3049,1.14835,0.94851,0.9159,0.9582,0.76873,0.71179,1.46187,1.0321,0.005875,0.005875,0.005875
127,5540.82,0.85469,2.32724,1.14813,0.94988,0.91612,0.95867,0.77006,0.71136,1.46035,1.03157,0.005842,0.005842,0.005842
