epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,4238.15,0.55151,0.71189,1.43494,0.93275,0.86207,0.93505,0.75319,0.45731,0.44649,1.26283,0.00544416,0.00544416,0.00544416
94,4281.95,0.54834,0.70284,1.4278,0.92121,0.87196,0.93586,0.75384,0.45751,0.44501,1.26199,0.00539464,0.00539464,0.00539464
95,4326.94,0.55031,0.70142,1.43085,0.91979,0.8757,0.93661,0.75459,0.4568,0.44225,1.26027,0.00534512,0.00534512,0.00534512
96,4371.24,0.55103,0.70282,1.43423,0.93312,0.86577,0.93691,0.75458,0.45645,0.44135,1.26001,0.0052956,0.0052956,0.0052956
97,4415.78,0.54417,0.69978,1.42526,0.92292,0.87341,0.93787,0.75573,0.45513,0.43924,1.25799,0.00524608,0.00524608,0.00524608
98,4460.12,0.54413,0.69509,1.42543,0.92391,0.87398,0.93838,0.75833,0.45414,0.4374,1.25633,0.00519656,0.00519656,0.00519656
99,4505.41,0.53903,0.68601,1.41718,0.9349,0.86733,0.93864,0.75875,0.45262,0.43555,1.25409,0.00514704,0.00514704,0.00514704
100,4550.62,0.54214,0.69036,1.42155,0.92316,0.87809,0.93866,0.76116,0.45152,0.4347,1.25173,0.00509752,0.00509752,0.00509752
101,4595.18,0.53654,0.68503,1.41308,0.9259,0.87156,0.93895,0.76108,0.45102,0.43363,1.25105,0.005048,0.005048,0.005048
102,4640.81,0.54302,0.69249,1.41903,0.92834,0.87337,0.93971,0.76235,0.45017,0.43199,1.2495,0.00499848,0.00499848,0.00499848
103,4685.45,0.54178,0.6837,1.4119,0.92602,0.87641,0.93981,0.76197,0.44935,0.43098,1.24769,0.00494896,0.00494896,0.00494896
104,4729.76,0.5389,0.68085,1.41793,0.93292,0.87343,0.94038,0.76404,0.44843,0.43018,1.24575,0.00489944,0.00489944,0.00489944
105,4774.59,0.53367,0.67921,1.40861,0.93213,0.87523,0.94058,0.76321,0.44748,0.42861,1.24378,0.00484992,0.00484992,0.00484992
106,4820.29,0.53064,0.66951,1.40269,0.93259,0.87269,0.94091,0.76473,0.44626,0.4273,1.24276,0.0048004,0.0048004,0.0048004
107,4864.63,0.5298,0.66712,1.40171,0.93312,0.87155,0.94113,0.76612,0.44514,0.42621,1.2412,0.00475088,0.00475088,0.00475088
108,4909.5,0.52917,0.66974,1.40103,0.93213,0.87401,0.94147,0.7676,0.44448,0.42528,1.23977,0.00470136,0.00470136,0.00470136
109,4955.35,0.53069,0.66514,1.4067,0.92836,0.87997,0.94177,0.76802,0.44341,0.42432,1.23818,0.00465184,0.00465184,0.00465184
110,4999.97,0.5297,0.66826,1.40064,0.92755,0.88013,0.94246,0.76823,0.4422,0.42282,1.2365,0.00460232,0.00460232,0.00460232
111,5044.28,0.53019,0.66774,1.39915,0.93292,0.87516,0.94291,0.76868,0.44164,0.42143,1.23516,0.0045528,0.0045528,0.0045528
112,5088.61,0.53329,0.66737,1.40105,0.93124,0.87723,0.94317,0.7704,0.44067,0.42067,1.23339,0.00450328,0.00450328,0.00450328
113,5134.3,0.52706,0.65857,1.39582,0.93596,0.87303,0.94322,0.76977,0.44006,0.41954,1.23195,0.00445376,0.00445376,0.00445376
114,5178.77,0.52848,0.66096,1.39774,0.93571,0.87314,0.94362,0.7703,0.4395,0.4181,1.23114,0.00440424,0.00440424,0.00440424
115,5222.9,0.52529,0.65493,1.39005,0.93874,0.87203,0.94374,0.7703,0.43852,0.41817,1.23018,0.00435472,0.00435472,0.00435472
116,5266.7,0.52439,0.65297,1.39566,0.94085,0.87299,0.94399,0.77128,0.43805,0.41732,1.22932,0.0043052,0.0043052,0.0043052
117,5312.02,0.52676,0.65836,1.3926,0.9409,0.87534,0.94419,0.77188,0.43772,0.41665,1.2284,0.00425568,0.00425568,0.00425568
118,5356.2,0.51771,0.64635,1.38647,0.94141,0.87379,0.94437,0.7717,0.43728,0.41584,1.22775,0.00420616,0.00420616,0.00420616
119,5400.13,0.52263,0.64706,1.38353,0.94506,0.87395,0.94424,0.77155,0.43698,0.41488,1.22682,0.00415664,0.00415664,0.00415664
120,5444.7,0.51921,0.64154,1.38407,0.944,0.87557,0.94438,0.77207,0.43641,0.41401,1.22563,0.00410712,0.00410712,0.00410712
121,5489.34,0.52332,0.64484,1.3846,0.94586,0.87333,0.94454,0.77254,0.436,0.41344,1.22472,0.0040576,0.0040576,0.0040576
122,5533.23,0.51482,0.64291,1.37842,0.94748,0.8726,0.94452,0.77281,0.43562,0.4126,1.2238,0.00400808,0.00400808,0.00400808
123,5577.56,0.51617,0.64229,1.38264,0.94716,0.87148,0.94466,0.77243,0.4352,0.41204,1.22295,0.00395856,0.00395856,0.00395856
124,5622.82,0.51326,0.63722,1.37342,0.94631,0.87371,0.94525,0.77269,0.43517,0.411,1.22228,0.00390904,0.00390904,0.00390904
125,5666.79,0.51432,0.6353,1.37986,0.94782,0.87254,0.94532,0.77323,0.43425,0.40945,1.22099,0.00385952,0.00385952,0.00385952
126,5712.24,0.51503,0.63757,1.37151,0.94701,0.87497,0.94541,0.77404,0.43365,0.40861,1.21972,0.00381,0.00381,0.00381
127,5757.45,0.51199,0.62706,1.37182,0.94784,0.87617,0.94555,0.77457,0.43287,0.408,1.21823,0.00376048,0.00376048,0.00376048
128,5801.77,0.51203,0.6298,1.37081,0.9466,0.87649,0.9457,0.77445,0.43226,0.40712,1.21722,0.00371096,0.00371096,0.00371096
129,5846.07,0.51137,0.6228,1.37093,0.94525,0.87723,0.94602,0.7754,0.43169,0.40646,1.21617,0.00366144,0.00366144,0.00366144
130,5890.33,0.50858,0.62681,1.36855,0.94482,0.87709,0.94614,0.77548,0.43166,0.40612,1.21552,0.00361192,0.00361192,0.00361192
131,5934.81,0.50867,0.62215,1.36091,0.94779,0.87633,0.94601,0.77557,0.43158,0.40565,1.21502,0.0035624,0.0035624,0.0035624
132,5978.92,0.506,0.62508,1.35904,0.95326,0.87362,0.94616,0.77545,0.43141,0.40471,1.21449,0.00351288,0.00351288,0.00351288
133,6023.24,0.50988,0.62568,1.36604,0.95411,0.87284,0.94619,0.77579,0.43078,0.40379,1.21367,0.00346336,0.00346336,0.00346336
134,6067.63,0.5072,0.6193,1.36478,0.95406,0.87203,0.94618,0.77645,0.43053,0.40336,1.21309,0.00341384,0.00341384,0.00341384
135,6112.98,0.50393,0.61425,1.35924,0.95347,0.87152,0.94625,0.77672,0.43005,0.40278,1.21241,0.00336432,0.00336432,0.00336432
136,6157.42,0.50241,0.61451,1.35821,0.95242,0.87217,0.94636,0.77692,0.42974,0.40269,1.21155,0.0033148,0.0033148,0.0033148
137,6201.61,0.50178,0.6074,1.35382,0.94999,0.87653,0.94651,0.77693,0.42925,0.40214,1.21067,0.00326528,0.00326528,0.00326528
138,6246.28,0.5031,0.61311,1.35914,0.95275,0.87476,0.94697,0.77807,0.42884,0.40186,1.20976,0.00321576,0.00321576,0.00321576
139,6290.58,0.50389,0.61158,1.36086,0.95103,0.87476,0.94718,0.77761,0.42848,0.40143,1.20898,0.00316624,0.00316624,0.00316624
140,6334.72,0.49764,0.60453,1.35126,0.95124,0.87408,0.94716,0.77841,0.42821,0.40151,1.2083,0.00311672,0.00311672,0.00311672
141,6378.77,0.50097,0.60714,1.35455,0.95135,0.87539,0.94735,0.77846,0.42794,0.40131,1.20789,0.0030672,0.0030672,0.0030672
142,6424.93,0.49603,0.60066,1.34534,0.95085,0.87381,0.94746,0.77877,0.42757,0.4011,1.20727,0.00301768,0.00301768,0.00301768
