epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,12483,0.43254,0.34046,0.93421,0.99104,0.97839,0.99158,0.94532,0.35663,0.22051,0.83975,0.00480187,0.00480187,0.00480187
107,12600.9,0.43277,0.33866,0.93292,0.98943,0.97953,0.99139,0.9453,0.35562,0.21961,0.83881,0.00475236,0.00475236,0.00475236
108,12718.3,0.43305,0.34271,0.92889,0.98914,0.97961,0.9913,0.94585,0.35501,0.21877,0.83845,0.00470286,0.00470286,0.00470286
109,12837.5,0.43109,0.33916,0.92748,0.98905,0.97903,0.99129,0.94533,0.35456,0.21887,0.83771,0.00465335,0.00465335,0.00465335
110,12954,0.42766,0.33461,0.92974,0.98954,0.97822,0.99121,0.9451,0.35329,0.21805,0.83711,0.00460385,0.00460385,0.00460385
111,13070.7,0.42561,0.34082,0.93149,0.98939,0.98059,0.99112,0.94591,0.35285,0.21659,0.83728,0.00455434,0.00455434,0.00455434
112,13187.2,0.42126,0.33325,0.92849,0.98979,0.98041,0.99131,0.94639,0.35319,0.21662,0.83775,0.00450483,0.00450483,0.00450483
113,13304.7,0.41958,0.33595,0.9308,0.99011,0.9804,0.99141,0.94691,0.35192,0.21565,0.83731,0.00445533,0.00445533,0.00445533
114,13422.8,0.41829,0.33072,0.9279,0.9892,0.98164,0.9914,0.94698,0.35,0.21512,0.83626,0.00440582,0.00440582,0.00440582
115,13539.4,0.41604,0.3289,0.93216,0.99185,0.97825,0.99146,0.94733,0.34916,0.21451,0.8364,0.00435632,0.00435632,0.00435632
116,13656.3,0.41188,0.32669,0.92602,0.99211,0.98014,0.99124,0.94738,0.34842,0.21527,0.83627,0.00430681,0.00430681,0.00430681
117,13773.5,0.41651,0.3268,0.92846,0.99216,0.97966,0.99181,0.94747,0.34733,0.21353,0.83614,0.0042573,0.0042573,0.0042573
118,13890.5,0.40985,0.32179,0.92203,0.9918,0.97837,0.99171,0.94767,0.34628,0.21274,0.83595,0.0042078,0.0042078,0.0042078
119,14007.4,0.41068,0.31631,0.92621,0.99288,0.97778,0.99194,0.94819,0.34512,0.2118,0.83598,0.00415829,0.00415829,0.00415829
120,14124.5,0.40724,0.31826,0.9245,0.99221,0.97786,0.99193,0.94848,0.34361,0.21189,0.83577,0.00410879,0.00410879,0.00410879
121,14241.4,0.40634,0.31605,0.92409,0.99163,0.97811,0.99186,0.94816,0.34279,0.21259,0.83449,0.00405928,0.00405928,0.00405928
122,14358,0.4069,0.31588,0.92504,0.9889,0.9802,0.9919,0.94877,0.34162,0.21248,0.83392,0.00400977,0.00400977,0.00400977
123,14475.7,0.40435,0.31542,0.92215,0.99103,0.97897,0.99178,0.94899,0.34096,0.21334,0.8334,0.00396027,0.00396027,0.00396027
124,14592.5,0.40508,0.31758,0.9207,0.99098,0.97911,0.9917,0.94944,0.33992,0.21349,0.83261,0.00391076,0.00391076,0.00391076
125,14709.3,0.40524,0.31866,0.91859,0.99185,0.97835,0.99169,0.95035,0.33943,0.21302,0.83245,0.00386126,0.00386126,0.00386126
126,14826.7,0.39347,0.30791,0.91297,0.9922,0.97811,0.99163,0.95006,0.33868,0.21315,0.83184,0.00381175,0.00381175,0.00381175
127,14943.3,0.39799,0.30949,0.91702,0.99258,0.97807,0.99149,0.95021,0.3386,0.21364,0.83157,0.00376224,0.00376224,0.00376224
128,15060,0.3978,0.31071,0.91727,0.99276,0.97812,0.99133,0.94973,0.33805,0.21412,0.83118,0.00371274,0.00371274,0.00371274
129,15176.4,0.39338,0.30529,0.91492,0.99184,0.97755,0.99125,0.94981,0.33698,0.21417,0.83069,0.00366323,0.00366323,0.00366323
130,15292.8,0.38787,0.30563,0.91553,0.99188,0.97754,0.99129,0.95033,0.33637,0.21355,0.8304,0.00361373,0.00361373,0.00361373
131,15410.4,0.39143,0.3053,0.91641,0.99242,0.97837,0.99131,0.95003,0.33591,0.21308,0.83031,0.00356422,0.00356422,0.00356422
132,15528.5,0.38917,0.30229,0.90824,0.992,0.97847,0.99148,0.95051,0.33553,0.21254,0.82957,0.00351471,0.00351471,0.00351471
133,15646.6,0.38855,0.30173,0.91559,0.99162,0.97799,0.99147,0.9512,0.33492,0.21146,0.82879,0.00346521,0.00346521,0.00346521
134,15765.1,0.38001,0.29862,0.91165,0.99287,0.97801,0.99144,0.95137,0.33406,0.21036,0.82846,0.0034157,0.0034157,0.0034157
135,15883.4,0.38323,0.29652,0.90948,0.99248,0.97804,0.99144,0.9515,0.33349,0.20982,0.82808,0.0033662,0.0033662,0.0033662
136,16001.1,0.38582,0.29885,0.91341,0.99249,0.97703,0.99142,0.95149,0.33303,0.2103,0.828,0.00331669,0.00331669,0.00331669
137,16118.7,0.38078,0.29644,0.91092,0.99236,0.97663,0.99139,0.95204,0.33232,0.20997,0.82769,0.00326718,0.00326718,0.00326718
138,16236.3,0.37646,0.29233,0.91239,0.99244,0.97659,0.99133,0.95218,0.33156,0.20949,0.82748,0.00321768,0.00321768,0.00321768
139,16354.2,0.37371,0.29078,0.90891,0.99198,0.97615,0.99132,0.95202,0.33088,0.20933,0.82722,0.00316817,0.00316817,0.00316817
140,16474.4,0.36775,0.28608,0.90704,0.99199,0.97615,0.99138,0.95218,0.33014,0.20848,0.82685,0.00311867,0.00311867,0.00311867
