epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,6663.29,0.46195,0.36558,1.18532,0.96447,0.95365,0.98077,0.87216,0.35463,0.19297,1.05621,0.004159,0.004159,0.004159
120,6719.15,0.45881,0.36691,1.18541,0.96515,0.95411,0.98086,0.87257,0.35399,0.19204,1.05492,0.0041095,0.0041095,0.0041095
121,6775.22,0.45834,0.367,1.18093,0.9647,0.95363,0.98146,0.87379,0.35325,0.19176,1.05395,0.00406,0.00406,0.00406
122,6831.88,0.45386,0.36218,1.17362,0.96521,0.95339,0.98143,0.87451,0.3527,0.19169,1.05309,0.0040105,0.0040105,0.0040105
123,6888.4,0.45266,0.36501,1.17343,0.96507,0.95448,0.9815,0.87455,0.35208,0.19157,1.05201,0.003961,0.003961,0.003961
124,6943.73,0.45158,0.3612,1.17285,0.96457,0.95502,0.98161,0.87473,0.35183,0.19107,1.05154,0.0039115,0.0039115,0.0039115
125,7000.15,0.45213,0.35984,1.17151,0.96419,0.95449,0.98172,0.87584,0.35133,0.19044,1.05081,0.003862,0.003862,0.003862
126,7056.06,0.44846,0.35777,1.1695,0.96236,0.95515,0.98155,0.8762,0.35068,0.19057,1.04993,0.0038125,0.0038125,0.0038125
127,7112.29,0.44733,0.3526,1.16458,0.96158,0.9559,0.98159,0.87618,0.35035,0.19027,1.04914,0.003763,0.003763,0.003763
128,7167.54,0.45114,0.36005,1.16857,0.96215,0.9562,0.98169,0.87672,0.35,0.19016,1.04833,0.0037135,0.0037135,0.0037135
129,7225.04,0.44679,0.35299,1.16358,0.96265,0.95547,0.98176,0.87768,0.34975,0.18981,1.04778,0.003664,0.003664,0.003664
130,7281.73,0.44308,0.35455,1.15925,0.96261,0.95519,0.9818,0.87761,0.34945,0.18968,1.04706,0.0036145,0.0036145,0.0036145
131,7338.05,0.43907,0.35127,1.15566,0.96279,0.95486,0.9819,0.87763,0.34905,0.18934,1.04641,0.003565,0.003565,0.003565
132,7393.14,0.4424,0.35273,1.15857,0.96505,0.95266,0.98189,0.87757,0.34868,0.18838,1.04544,0.0035155,0.0035155,0.0035155
133,7448.72,0.44102,0.34824,1.15779,0.96589,0.95266,0.98188,0.87736,0.34836,0.18831,1.04461,0.003466,0.003466,0.003466
134,7504.65,0.44292,0.34979,1.15591,0.96635,0.95263,0.98182,0.87754,0.34782,0.18799,1.04385,0.0034165,0.0034165,0.0034165
135,7560.7,0.4402,0.35167,1.15471,0.96642,0.95211,0.9818,0.8774,0.34754,0.18732,1.04346,0.003367,0.003367,0.003367
136,7617.29,0.43871,0.34661,1.15369,0.96492,0.95346,0.98189,0.87797,0.34714,0.18694,1.04299,0.0033175,0.0033175,0.0033175
137,7673.15,0.43867,0.34352,1.15551,0.96407,0.95419,0.9819,0.87794,0.34669,0.18655,1.04235,0.003268,0.003268,0.003268
138,7729.5,0.43723,0.34354,1.14835,0.9642,0.95428,0.98194,0.8779,0.34648,0.18605,1.04171,0.0032185,0.0032185,0.0032185
139,7785.87,0.43782,0.34511,1.14947,0.96305,0.95423,0.98207,0.87762,0.34629,0.18557,1.04132,0.003169,0.003169,0.003169
140,7842.35,0.43378,0.33893,1.14522,0.96254,0.95451,0.98243,0.8778,0.34604,0.18502,1.04091,0.0031195,0.0031195,0.0031195
141,7899.02,0.43341,0.34264,1.14315,0.96131,0.95511,0.98253,0.87814,0.34585,0.1847,1.04035,0.00307,0.00307,0.00307
142,7955.88,0.43674,0.34193,1.1502,0.96104,0.95514,0.98259,0.87862,0.34556,0.18428,1.03993,0.0030205,0.0030205,0.0030205
143,8012.3,0.42374,0.3335,1.13465,0.96225,0.95459,0.98268,0.87848,0.34534,0.18411,1.03953,0.002971,0.002971,0.002971
